Material,Plnt,SLoc,SL,BUn,Unrestricted,Crcy,Value Unrestricted,Transit/Transf.,Val. in Trans./Tfr,In Quality Insp.,Value in QualInsp.,Restricted-Use,Value Restricted,Blocked,Value BlockedStock,Returns,Value Rets Blocked
2042350773,BALT,BA01,,PC,1.000,USD,"2,392.18",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042350783,BALT,BA01,,PC,1.000,USD,"2,601.45",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042350793,AMPE,PE01,,PC,1.000,USD,"1,988.12",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042350803,BALT,BA01,,PC,1.000,USD,"5,601.19",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042350813,AMPE,PE01,,PC,1.000,USD,"6,690.80",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042350943,BALT,BA01,,PC,5.000,USD,"1,139.13",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042351003,BALT,BA01,,PC,3.000,USD,544.86,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042351013,BALT,BA01,,PC,1.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042351023,BALT,BA01,,PC,1.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042351033,BALT,BA01,,PC,1.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042351043,BALT,BA01,,PC,1.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042351053,BALT,BA01,,PC,1.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042351073,BALT,BA01,,PC,1.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042351083,BALT,BA01,,PC,1.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042351093,BALT,BA01,,PC,5.000,USD,"1,410.50",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042351103,BALT,BA01,,PC,1.000,USD,"4,697.42",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042351113,BALT,BA01,,PC,1.000,USD,"5,417.88",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042351123,BALT,BA01,,PC,1.000,USD,"15,522.91",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042351133,BALT,BA01,,PC,1.000,USD,"35,168.69",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042351143,BALT,BA01,,PC,1.000,USD,"28,922.27",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042351253,PORS,PS06,,PC,1.000,USD,"1,188.84",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042352593,AMPE,PE01,,PC,3.000,USD,395.58,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042352593,PORS,PS06,,PC,9.000,USD,"2,476.26",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042353543,BALT,BA01,,PC,10.000,USD,"1,694.90",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042353543,PORS,PS06,,PC,24.000,USD,"2,720.40",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042353573,PORS,PS06,,PC,106.000,USD,"7,940.46",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042353813,PORS,PS06,,PC,8.000,USD,97.10,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042353933,PORS,PS06,,PC,2.000,USD,260.26,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042354123,AMPE,PE01,,PC,16.000,USD,718.79,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042354123,PORS,PS06,,PC,16.000,USD,735.99,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042354933,ARPE,PE02,,PC,78.000,USD,"3,477.24",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042355513,PORS,PS06,,PC,5.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042355793,AMPE,PE01,,PC,2.000,USD,37.16,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042355803,PORS,PS06,,PC,8.000,USD,82.75,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042355973,PFTE,TE06,,PC,1.000,USD,812.62,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042355983,PFTE,TE06,,PC,5.000,USD,"59,453.45",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042356073,BALT,BA01,,PC,1.000,USD,92.34,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042356083,BALT,BA01,,PC,1.000,USD,92.29,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042356093,BALT,BA01,,PC,1.000,USD,145.76,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042356103,BALT,BA01,,PC,1.000,USD,92.29,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042356123,BALT,BA01,,PC,1.000,USD,"2,681.60",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042356133,BALT,BA01,,PC,1.000,USD,"2,309.81",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042356143,BALT,BA01,,PC,1.000,USD,"2,361.09",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042356323,BALT,BA01,,PC,2.000,USD,"16,417.49",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042356593,ARPE,PE02,,PC,1.000,USD,2.78,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042356603,ARPE,PE02,,PC,1.000,USD,8.67,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042356973,BALT,BA01,,PC,1.000,USD,"2,410.87",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042356983,BALT,BA01,,PC,1.000,USD,116.92,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042357053,PORS,PS06,,PC,2.000,USD,"5,808.80",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042357073,BALT,BA01,,KT,1.000,USD,866.12,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042357093,PORS,PS06,,PC,3.000,USD,"8,538.19",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042357113,ARPE,PE02,,PC,1.000,USD,"2,301.27",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042357133,BALT,BA01,,PC,1.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042357273,BALT,BA01,,PC,1.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042357303,BALT,BA01,,PC,2.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042357363,BALT,BA01,,PC,1.000,USD,"1,595.44",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042357373,BALT,BA01,,PC,5.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042357433,BALT,BA01,,PC,1.000,USD,"1,575.18",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042357473,BALT,BA01,,PC,1.000,USD,"1,850.20",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042357483,BALT,BA01,,PC,1.000,USD,289.68,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042357493,BALT,BA01,,PC,1.000,USD,354.88,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042357503,BALT,BA01,,PC,1.000,USD,"1,285.50",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042357513,BALT,BA01,,PC,1.000,USD,"1,575.18",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042357533,BALT,BA01,,PC,1.000,USD,"1,575.18",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042357583,BALT,BA01,,PC,1.000,USD,"1,593.29",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042357593,BALT,BA01,,PC,1.000,USD,"1,631.07",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042357683,BALT,BA01,,PC,1.000,USD,"10,859.00",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042357723,BALT,BA01,,PC,1.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042357733,BALT,BA01,,PC,1.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042357863,BALT,BA01,,PC,77.000,USD,"17,028.55",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042357873,BALT,BA01,,PC,73.000,USD,"7,296.35",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042358123,ARPE,PE02,,PC,3.000,USD,150.09,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042358123,PORS,PS06,,PC,1.000,USD,51.96,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042359843,BALT,BA01,,PC,1.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042359853,BALT,BA01,,PC,1.000,USD,"1,602.78",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042359863,BALT,BA01,,PC,1.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042359873,BALT,BA01,,PC,1.000,USD,403.78,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042360053,ARPE,PE02,,PC,3.000,USD,581.04,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042361063,BALT,BA01,,PC,1.000,USD,6.67,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042361073,BALT,BA01,,PC,1.000,USD,35.65,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042361083,ARPE,PE02,,PC,2.000,USD,"3,567.82",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042361083,BALT,BA01,,PC,1.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042361103,BALT,BA01,,PC,1.000,USD,116.52,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042361113,BALT,BA01,,PC,1.000,USD,162.82,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042361123,BALT,BA01,,PC,1.000,USD,406.22,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042361143,BALT,BA01,,PC,1.000,USD,542.79,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042361183,BALT,BA01,,PC,4.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042361223,BALT,BA01,,PC,1.000,USD,"2,087.02",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042361233,BALT,BA01,,PC,1.000,USD,"3,251.88",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042362133,PORS,PS06,,PC,8.000,USD,"36,170.00",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042362183,BALT,BA01,,PC,1.000,USD,"1,594.83",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042362193,BALT,BA01,,PC,1.000,USD,"1,594.83",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042362203,PORS,PS06,,PC,2.000,USD,"2,285.55",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042362463,BALT,BA01,,PC,1.000,USD,"1,021.32",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042362693,BALT,BA01,,PC,1.000,USD,"26,851.09",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042362723,AMPE,PE01,,PC,1.000,USD,"299,502.81",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042362803,AMPE,PE01,,PC,50.000,USD,599.14,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042362913,BALT,BA01,,PC,36.000,USD,"2,331.00",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042362913,PORS,PS06,,PC,36.000,USD,"2,055.96",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042362923,AMPE,PE01,,PC,36.000,USD,"2,355.84",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042362923,PORS,PS06,,PC,36.000,USD,"4,758.12",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042369013,ARPE,PE02,,PC,1.000,USD,"3,150.24",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042369023,ARPE,PE02,,PC,1.000,USD,"1,684.78",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042369033,ARPE,PE02,,PC,1.000,USD,"2,516.29",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042369043,ARPE,PE02,,PC,1.000,USD,"1,480.28",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042369053,ARPE,PE02,,PC,1.000,USD,"2,206.51",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042369063,ARPE,PE02,,PC,1.000,USD,"2,997.43",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042369103,PFTE,TE01,,PC,1.000,USD,"10,534.99",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042369793,PORS,PS06,,PC,1.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042369803,PORS,PS06,,PC,1.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042369993,PORS,PS06,,PC,1.000,USD,108.32,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042370073,ARPE,PE02,,PC,1.000,USD,169.91,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042370083,ARPE,PE02,,PC,1.000,USD,616.37,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042370093,ARPE,PE02,,PC,3.000,USD,186.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042370883,ARPE,PE02,,PC,2.000,USD,"11,491.80",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042370883,PORS,PS06,,PC,1.000,USD,"7,266.81",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042370913,ARPE,PE02,,PC,1.000,USD,"5,028.51",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042371023,ARPE,PE02,,PC,2.000,USD,"15,291.54",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042371023,PORS,PS06,,PC,3.000,USD,"31,973.95",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042372263,ARPE,PE02,,PC,1.000,USD,41.78,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042372573,ARPE,PE02,,PC,12.000,USD,2.52,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042372583,ARPE,PE02,,PC,1.000,USD,136.45,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042372593,ARPE,PE02,,PC,4.000,USD,590.28,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042372603,ARPE,PE02,,PC,1.000,USD,167.89,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042372643,ARPE,PE02,,PC,1.000,USD,215.04,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042372653,ARPE,PE02,,PC,1.000,USD,160.18,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042372663,ARPE,PE02,,PC,1.000,USD,162.02,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042372693,ARPE,PE02,,PC,1.000,USD,150.27,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042372703,ARPE,PE02,,PC,2.000,USD,4.52,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042372713,ARPE,PE02,,PC,4.000,USD,15.48,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042372723,ARPE,PE02,,PC,1.000,USD,430.51,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042372723,PTSH,SH06,,PC,1.000,USD,193.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042372733,ARPE,PE02,,PC,2.000,USD,436.74,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042372743,ARPE,PE02,,PC,2.000,USD,91.64,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042372753,ARPE,PE02,,PC,1.000,USD,637.57,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042372773,ARPE,PE02,,PC,2.000,USD,155.58,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042372793,ARPE,PE02,,PC,1.000,USD,43.25,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042372803,ARPE,PE02,,PC,1.000,USD,39.09,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042372813,ARPE,PE02,,PC,1.000,USD,46.63,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042372823,ARPE,PE02,,PC,1.000,USD,42.61,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042372833,ARPE,PE02,,PC,1.000,USD,186.55,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042372843,ARPE,PE02,,PC,1.000,USD,124.01,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042372853,ARPE,PE02,,PC,1.000,USD,123.29,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042372863,ARPE,PE02,,PC,1.000,USD,135.86,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042372883,ARPE,PE02,,PC,1.000,USD,125.63,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042373253,ARPE,PE02,,PC,1.000,USD,"2,261.86",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042373333,ARPE,PE02,,PC,1.000,USD,8.31,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042373543,ARPE,PE02,,PC,1.000,USD,45.33,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042373553,ARPE,PE02,,PC,10.000,USD,488.10,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042373903,ARPE,PE02,,PC,1.000,USD,"25,525.53",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042374043,ARPE,PE02,,PC,1.000,USD,239.41,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042374133,ARPE,PE02,,PC,1.000,USD,"22,113.95",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042374153,ARPE,PE02,,PC,2.000,USD,"2,831.48",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042374223,ARPE,PE02,,PC,2.000,USD,379.94,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042374623,ARPE,PE02,,ST,20.000,USD,"1,445.00",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042374643,ARPE,PE02,,PC,20.000,USD,"4,661.20",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042374663,ARPE,PE02,,PC,2.000,USD,"6,407.26",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042374743,ARPE,PE02,,PC,1.000,USD,134.17,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042374773,ARPE,PE02,,PC,1.000,USD,"1,329.13",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042374863,ARPE,PE02,,PC,1.000,USD,18.44,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042375203,ARPE,PE02,,PC,2.000,USD,"3,831.38",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042375343,ARPE,PE02,,PC,1.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042375353,ARPE,PE02,,PC,1.000,USD,"3,061.87",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042375373,ARPE,PE02,,PC,1.000,USD,652.32,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042375433,ARPE,PE02,,PC,1.000,USD,"2,073.57",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042375443,ARPE,PE02,,PC,1.000,USD,13.45,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042375453,ARPE,PE02,,PC,1.000,USD,16.34,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042375463,ARPE,PE02,,PC,1.000,USD,17.22,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042375483,ARPE,PE02,,PC,1.000,USD,76.95,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042375543,ARPE,PE02,,PC,1.000,USD,346.18,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042375563,ARPE,PE02,,PC,1.000,USD,6.44,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042375673,ARPE,PE02,,PC,1.000,USD,"31,995.11",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042375683,ARPE,PE02,,PC,6.000,USD,220.38,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042375723,ARPE,PE02,,PC,2.000,USD,12.90,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042375733,ARPE,PE02,,PC,1.000,USD,194.95,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042375923,ARPE,PE02,,PC,2.000,USD,139.08,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042375953,ARPE,PE02,,PC,8.000,USD,411.36,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042375963,ARPE,PE02,,PC,2.000,USD,199.62,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042375983,ARPE,PE02,,PC,6.000,USD,40.44,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042376033,ARPE,PE02,,PC,2.000,USD,283.52,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042376043,ARPE,PE02,,PC,3.000,USD,"1,736.79",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042376063,ARPE,PE02,,PC,8.000,USD,"1,378.72",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042376073,ARPE,PE02,,PC,3.000,USD,352.92,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042376083,ARPE,PE02,,PC,2.000,USD,200.56,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042376093,ARPE,PE02,,PC,2.000,USD,416.76,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042376103,ARPE,PE02,,PC,2.000,USD,259.66,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042376113,ARPE,PE02,,PC,2.000,USD,339.74,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042376123,ARPE,PE02,,PC,2.000,USD,372.12,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042376133,ARPE,PE02,,PC,1.000,USD,"4,208.87",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042376153,ARPE,PE02,,PC,1.000,USD,"5,014.35",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042376273,BALT,BA01,,PC,1.000,USD,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042376553,ARPE,PE02,,PC,8.000,USD,142.16,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042376593,ARPE,PE02,,PC,5.000,USD,"1,026.65",0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042376613,ARPE,PE02,,PC,2.000,USD,356.84,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042376623,ARPE,PE02,,PC,2.000,USD,430.96,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042376633,ARPE,PE02,,PC,2.000,USD,570.58,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042376643,ARPE,PE02,,PC,2.000,USD,705.22,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
2042376653,ARPE,PE02,,PC,1.000,USD,1.49,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00
