part_number,ptb_code,description,stock_qty,plant
IRR1530907,2042317063,STEM+HEAD+PIN,1,PORS
RGO27334,2042317073,EXPANSION COUPLING,0,AMPE
RGO27334,2042317073,EXPANSION COUPLING,0,ARPE
RGO27334,2042317073,EXPANSION COUPLING,4,ARPE
RGO27334,2042317073,EXPANSION COUPLING,4,PFTE
RGO27334,2042317073,EXPANSION COUPLING,1,PORS
RTR37152,2042317083,ROD TIE,0,ARPE
RTR37152,2042317083,ROD TIE,5,ARPE
RTR37152,2042317083,ROD TIE,5,PFTE
RFO31941,2042317093,FILTER AIR,1,PORS
JXF260580001,2042317103,VALVE BALL 3/4 800 NPT,1,PORS
KFZ269740844,2042317113,GASKET 10 150 316,0,PORS
KFZ269740844,2042317113,GASKET 10 150 316,4,PORS
KFZ269740844,2042317113,GASKET 10 150 316,8,PORS
RPO525082302N,2042317123,EMERGENCY LUBE OIL PUMP,0,PFTE
RPO525082302N,2042317123,EMERGENCY LUBE OIL PUMP,1,PORS
KFZ273090844,2042317133,GASKET 1 150 316,3,PORS
KFZ273090844,2042317133,GASKET 1 150 316,3,PORS
KFZ320330844,2042317143,"GASKET S.WOUND 4"" 150 316/GRAPH CS",0,AMPE
KFZ320330844,2042317143,"GASKET S.WOUND 4"" 150 316/GRAPH CS",0,BALT
KFZ320330844,2042317143,"GASKET S.WOUND 4"" 150 316/GRAPH CS",0,PORS
KFZ320330844,2042317143,"GASKET S.WOUND 4"" 150 316/GRAPH CS",0,PORS
KFZ320330844,2042317143,"GASKET S.WOUND 4"" 150 316/GRAPH CS",1,PORS
KJU40014,2042317153,GASKET RING JOINT,3,PORS
RTR47572,2042317163,EXPANSION JOINT,0,PORS
RTR47572,2042317163,EXPANSION JOINT,1,PORS
RTR47572,2042317163,EXPANSION JOINT,2,PORS
SMO0819001,2042317173,EXPANSION COUPLING,0,PORS
SMO0819001,2042317173,EXPANSION COUPLING,1,PORS
SMO0819001,2042317173,EXPANSION COUPLING,1,PORS
IRP5017701,2042317183,MECHANICAL SEAL FLOWSERVE 900242/10,0,PFTE
IRP5017701,2042317183,MECHANICAL SEAL FLOWSERVE 900242/10,1,PORS
IRP5017703,2042317193,SET OF GASKETS,0,PFTE
IRP5017703,2042317193,SET OF GASKETS,0,PORS
IRP5017705,2042317203,SPRING VALVE SAFETY,0,PFTE
IRP5017705,2042317203,SPRING VALVE SAFETY,1,PORS
IRP5017710,2042317213,BUSH,0,PFTE
IRP5017710,2042317213,BUSH,1,PORS
IRP5017713,2042317223,KEY,0,PFTE
IRP5017713,2042317223,KEY,1,PORS
IRP5017714,2042317233,KEY,0,PFTE
IRP5017714,2042317233,KEY,1,PORS
IRP5017717,2042317243,GASKET,0,PFTE
IRP5017717,2042317243,GASKET,1,PORS
IRP5017727,2042317253,RING,0,PFTE
IRP5017727,2042317253,RING,1,PORS
IRP5017732,2042317263,JOINT WASHER,0,PFTE
IRP5017732,2042317263,JOINT WASHER,1,PORS
IRP5017735,2042317273,GASKET,0,PFTE
IRP5017735,2042317273,GASKET,2,PORS
IRP5017736,2042317283,GASKET,0,PFTE
IRP5017736,2042317283,GASKET,0,PORS
IRP5017738,2042317293,GASKET,0,PFTE
IRP5017738,2042317293,GASKET,0,PORS
IRP5017748,2042317303,GASKET,0,PFTE
IRP5017748,2042317303,GASKET,1,PORS
IRP5017757,2042317313,GEAR,0,PFTE
IRP5017757,2042317313,GEAR,1,PORS
KWE00014,2042317323,@ BEARING,0,PFTE
KWE00014,2042317323,@ BEARING,0,PORS
KYZ010207326,2042317333,BEARING CON,0,PFTE
KYZ010207326,2042317333,BEARING CON,1,PORS
RPO50177,2042317343,MAIN LUBE OIL PUMP,1,PFTE
RPO50177,2042317343,MAIN LUBE OIL PUMP,0,PORS
IRP439880124,2042317353,BEARING BALL,0,PFTE
IRP439880124,2042317353,BEARING BALL,1,PORS
IRP439880128,2042317363,BEARING LINER,0,PFTE
IRP439880128,2042317363,BEARING LINER,1,PORS
IRP439880132,2042317373,SHAFT SLEEVE,0,PFTE
IRP439880132,2042317373,SHAFT SLEEVE,1,PORS
IRP439880421,2042317383,RING,0,PFTE
IRP439880421,2042317383,RING,1,PORS
IRP439880463,2042317393,PLATE,0,PFTE
IRP439880463,2042317393,PLATE,1,PORS
IRP439880495,2042317403,IMPELLER LOCK NUT,0,PFTE
IRP439880495,2042317403,IMPELLER LOCK NUT,1,PORS
IRP439880565,2042317413,IMPELLER,0,PFTE
IRP439880565,2042317413,IMPELLER,1,PORS
IRP439880601,2042317423,GASKET SET,0,PFTE
IRP439880601,2042317423,GASKET SET,1,PORS
RMO511871423A,2042317433,LUBE OIL AUXL. PUMP (ELECTRIC MOTOR),1,PFTE
RMO511871423A,2042317433,LUBE OIL AUXL. PUMP (ELECTRIC MOTOR),0,PORS
RPO524722202A,2042317443,LUBE OIL AUXL. PUMP,0,PFTE
RPO524722202A,2042317443,LUBE OIL AUXL. PUMP,1,PORS
IRP439880127,2042317453,BEARING LINER,0,PFTE
IRP439880127,2042317453,BEARING LINER,1,PORS
IRP439880131,2042317463,SHAFT SLEEVE,0,PFTE
IRP439880131,2042317463,SHAFT SLEEVE,1,PORS
IRP439880312,2042317473,BEARING BALL SPACER,0,PFTE
IRP439880312,2042317473,BEARING BALL SPACER,1,PORS
IRP439880313,2042317483,PLATE SAFETY,0,PFTE
IRP439880313,2042317483,PLATE SAFETY,1,PORS
IRP439880315,2042317493,NUT,0,PORS
IRP439880521,2042317503,GASKET SET,0,PFTE
IRP439880521,2042317503,GASKET SET,1,PORS
IRP439880571,2042317513,IMPELLER,0,PFTE
IRP439880571,2042317513,IMPELLER,1,PORS
RMO515674001A,2042317523,MOTOR EMERGENCY L.O.PUMP,0,PORS
IRF316710429,2042317533,SET OF GASKET,15,PFTE
IRF316710429,2042317533,SET OF GASKET,15,PORS
IRF316710543,2042317543,SPRING,0,PORS
HC8300FKS26Z,2042317553,FILTER CARTRIDGE,16,PFTE
RCO263580142,2042317553,FILTER CARTRIDGE,16,PFTE
RCO369536301,2042317553,FILTER CARTRIDGE,16,PFTE
HC8300FKS26Z,2042317553,FILTER CARTRIDGE,0,PORS
RCO263580142,2042317553,FILTER CARTRIDGE,0,PORS
RCO369536301,2042317553,FILTER CARTRIDGE,0,PORS
RFO336665111,2042317563,OIL FILTER,0,PORS
IRF316710489,2042317573,SET OF GASKET,17,PFTE
IRF316710489,2042317573,SET OF GASKET,17,PORS
RCO369471301,2042317583,FILTER ELEMENT,0,PFTE
RCO369471301,2042317583,FILTER ELEMENT,2,PORS
RRO15309,2042317593,CONTROL VALVE,0,AMPE
RRO15309,2042317593,CONTROL VALVE,0,BALT
RRO15309,2042317593,CONTROL VALVE,0,PFTE
RRO15309,2042317593,CONTROL VALVE,0,PORS
IRE0348101,2042317603,STEM,0,PORS
IRE0348102,2042317613,PISTON,0,PORS
IRE0348103,2042317623,PISTON SPRING,0,PORS
IRE0348104,2042317633,SPRING RETAINER&PIN,0,PORS
IRE0348105,2042317643,PISTON SHAFT TUBE,0,PORS
IRE0348106,2042317653,ADAPTER BRONZE,0,PORS
IRE0348107,2042317663,STEM GUIDE SCREW,0,PORS
IRE0348109,2042317673,SOLENOID HOUSING GASKET,0,PORS
IRE0348110,2042317683,SOLENOID CAP SCREW,0,PORS
IRE0348111,2042317693,ADAPTER CAP SCREW,0,PORS
IRE0348112,2042317703,ADAPTER CAP SCREW NUTS,0,PORS
IRE0348113,2042317713,ADAPTER PRETECTOR,0,PORS
IRE0348114,2042317723,STEM GUIDE BUSHING,0,PORS
IRE0348116,2042317733,SOLENOID ASSY.,0,PORS
IRE0348117,2042317743,ADAPTER,0,PORS
IRE0348118,2042317753,O-RING ADAPTER,0,PORS
IRE0348120,2042317763,COIL SOLENOID,0,PORS
IRE0348121,2042317773,COIL SOLENOID,0,PORS
IRE0348122,2042317783,@ S/P KIT,0,PORS
REO03481,2042317793,SOLENOID VALVE,1,PORS
IRV0701101,2042317803,GASKET,0,AMPE
IRV0701101,2042317803,GASKET,1,PORS
IRV0701102,2042317813,BALL,1,PORS
IRV0701103,2042317823,HANDLE,1,PORS
IRV0701104,2042317833,ROD,1,PORS
IRV0701105,2042317843,PACKING,1,PORS
RVO07011,2042317853,MANUAL PLUG TRIP VALVE,0,ARPE
RVO07011,2042317853,MANUAL PLUG TRIP VALVE,1,ARPE
RVO07011,2042317853,MANUAL PLUG TRIP VALVE,1,PORS
IRF336390213,2042317863,SPRING,4,PORS
IRV0333005,2042317873,BREATHER VENT,1,PORS
IRV4436101,2042317883,LIMIT SWITCH,1,PORS
IRV4499901,2042317893,KIT SEAL,4,PORS
RVO44999,2042317903,VALVE ANTI SURGE,1,PORS
RCO369536310,2042317913,FILTER CARTRIDGE ANTI-STATIC,0,PFTE
RCO369536310,2042317913,FILTER CARTRIDGE ANTI-STATIC,0,PORS
IRF316711174,2042317923,O-RING,0,PORS
IRF316713576,2042317933,SUPPORT SHUTTER,0,PORS
IRF316713577,2042317943,SHUTTER INF.,0,PORS
IRF316711173,2042317953,O-RING,0,PORS
IRF316711180,2042317963,BUSHING,0,PORS
IRF316711170,2042317973,O-RING,0,PORS
IRF316711175,2042317983,O-RING,0,PORS
IRV383280929,2042317993,PACKING RING,0,PFTE
IRV383280929,2042317993,PACKING RING,6,PORS
IRV383280895,2042318003,RING SEAL,1,PORS
IRV383280920,2042318013,PIN,1,PORS
IRV0700838,2042318023,O-RING,0,ARPE
IRV0700838,2042318023,O-RING,4,ARPE
IRV0700838,2042318023,O-RING,12,PORS
IRV383281282,2042318033,PLUG,1,PORS
IRV383281325,2042318043,SEAT RING,0,PFTE
IRV383281325,2042318043,SEAT RING,1,PORS
IRV383281326,2042318053,SEAT RING,0,PFTE
IRV383281326,2042318053,SEAT RING,1,PORS
IRV383281327,2042318063,PLUG STEM,1,PORS
IRV383281864,2042318073,BODY GASKET,0,PFTE
IRV383281864,2042318073,BODY GASKET,0,PORS
IRV383281864,2042318073,BODY GASKET,2,PORS
IRV383281864,2042318073,BODY GASKET,4,PORS
RVO33695,2042318083,REGULATOR VALVE VPR 2,1,PORS
IRF316710427,2042318093,SET OF GASKETS,33,PFTE
IRF316710427,2042318093,SET OF GASKETS,33,PORS
IRP5017760,2042318103,VALVE SAFETY                     POS.764,0,PFTE
IRP5017760,2042318103,VALVE SAFETY                     POS.764,0,PORS
IRE0425910,2042318113,SOLENOID COIL,1,PORS
IRE0425912,2042318123,SWITCH CUT OUT ASSY,1,PORS
REO04259,2042318133,SOLENOID VALVE AIR EXTRACTION,1,PORS
IRV0941201,2042318143,SPRING,12,PORS
IRV0941202,2042318153,VALVE CNTROL SPRING,3,PORS
IRV0941203,2042318163,VLV SLIDE,2,PORS
IRV0941204,2042318173,VLV SLIDE,2,PORS
IRV0941205,2042318183,SEAL SURE,12,PORS
IRV0941206,2042318193,SEAL SURE,12,PORS
IRV0941207,2042318203,SWITCH,2,PORS
IRV3771004,2042318213,O-RING,1,PORS
IRP5017763,2042318223,VALVE SAFETY                 POS.PSV-827,0,PFTE
IRP5017763,2042318223,VALVE SAFETY                 POS.PSV-827,0,PORS
IRP5017704,2042318233,VALVE SAFETY CONE                POS.543,0,PFTE
IRP5017704,2042318233,VALVE SAFETY CONE                POS.543,0,PORS
KHA025002601,2042318243,O-RING,0,ARPE
KHA025002601,2042318243,O-RING,10,PORS
IRP5017744,2042318253,SPRING DISC                      POS.551,0,PFTE
IRP5017744,2042318253,SPRING DISC                      POS.551,0,PORS
RFO44466,2042318263,FILTER,0,PFTE
RFO44466,2042318263,FILTER,0,PORS
RVO09412,2042318273,VALVE,2,PORS
RVO15999,2042318283,VLV RELIEF,2,PORS
REO04649,2042318293,SOLENOID VALVE,3,PORS
RJO19794,2042318303,LIMIT SWITCH WITH ACTUATING ARM,0,ARPE
RJO19794,2042318303,LIMIT SWITCH WITH ACTUATING ARM,1,ARPE
RJO19794,2042318303,LIMIT SWITCH WITH ACTUATING ARM,1,PORS
RJO21181,2042318313,LIMIT SWITCH,1,PORS
IRP5017756,2042318323,ROTOR HP & LP                POS.101+102,0,PFTE
IRP5017756,2042318323,ROTOR HP & LP                POS.101+102,0,PORS
RMO446380303,2042318333,INDICATOR PRESSURE 0:40BAR GLYCRIN 150MM,3,PORS
IRP5017709,2042318343,NUT                              POS.110,0,PFTE
IRP5017709,2042318343,NUT                              POS.110,0,PORS
IRP5017711,2042318353,SHIM                             POS.130,0,PFTE
IRP5017711,2042318353,SHIM                             POS.130,0,PORS
IRP5017712,2042318363,SHIM                             POS.131,0,PFTE
IRP5017712,2042318363,SHIM                             POS.131,0,PORS
RTO713083050,2042318373,TRANSMITTER PRESSURE MOD.MS5002D 140BAR,1,PORS
SOM28730,2042318383,"KEY                          POS.132,133",0,PFTE
SOM28730,2042318383,"KEY                          POS.132,133",0,PORS
RTO507932011,2042318393,TRANSMITTER PRESSURE MOD.MS5002D 5900,1,ARPE
RTO507932011,2042318393,TRANSMITTER PRESSURE MOD.MS5002D 5900,0,ARPE
RTO916474030,2042318393,TRANSMITTER PRESSURE MOD.MS5002D 5900,1,ARPE
RTO916474030,2042318393,TRANSMITTER PRESSURE MOD.MS5002D 5900,0,ARPE
RTO507932011,2042318393,TRANSMITTER PRESSURE MOD.MS5002D 5900,0,PFTE
RTO916474030,2042318393,TRANSMITTER PRESSURE MOD.MS5002D 5900,0,PFTE
RTO507932011,2042318393,TRANSMITTER PRESSURE MOD.MS5002D 5900,1,PORS
RTO916474030,2042318393,TRANSMITTER PRESSURE MOD.MS5002D 5900,1,PORS
RVO58450,2042318403,FUEL GAS VENT VALVE,1,PFTE
RVO58450,2042318403,FUEL GAS VENT VALVE,0,PORS
RVO58450,2042318403,FUEL GAS VENT VALVE,0,PORS
IRA232081502,2042318413,ACTUATOR,0,PORS
SMO1159700,2042318423,ROTOR HP MS5002D,0,PFTE
SMO1435113,2042318423,ROTOR HP MS5002D,0,PFTE
SMO1159700,2042318423,ROTOR HP MS5002D,0,PORS
SMO1435113,2042318423,ROTOR HP MS5002D,0,PORS
IRA2699816,2042318433,VALVE BALL,0,PORS
RPO264110000,2042318443,RESISTANCE TEMPERATURE,0,ARPE
RPO264110000,2042318443,RESISTANCE TEMPERATURE,0,PFTE
RPO264110000,2042318443,RESISTANCE TEMPERATURE,3,PORS
IRA2699815,2042318453,VALVE BALL,0,PORS
IRP5017726,2042318463,GEAR BOX                         POS.406,0,PFTE
IRP5017726,2042318463,GEAR BOX                         POS.406,0,PORS
IRP5017762,2042318473,O-RING                           POS.353,0,PFTE
IRP5017762,2042318473,O-RING                           POS.353,0,PORS
SMO1252603,2042318483,1 ST STAGE ROTOR BLADE KIT,0,PFTE
SMO1252603,2042318483,1 ST STAGE ROTOR BLADE KIT,0,PORS
3051TG2A2B21AB4K6M504,2042318493,TRANSMITTER PRESSURE MOD.MS5002D 103BAR,0,PFTE
3051TG2A2B21AB4K6M504,2042318493,TRANSMITTER PRESSURE MOD.MS5002D 103BAR,0,PFTE
RTO846143055,2042318493,TRANSMITTER PRESSURE MOD.MS5002D 103BAR,0,PFTE
3051TG2A2B21AB4K6M504,2042318493,TRANSMITTER PRESSURE MOD.MS5002D 103BAR,0,PORS
3051TG2A2B21AB4K6M504,2042318493,TRANSMITTER PRESSURE MOD.MS5002D 103BAR,0,PORS
RTO846143055,2042318493,TRANSMITTER PRESSURE MOD.MS5002D 103BAR,0,PORS
3051TG2A2B21AB4K6M504,2042318493,TRANSMITTER PRESSURE MOD.MS5002D 103BAR,1,PORS
3051TG2A2B21AB4K6M504,2042318493,TRANSMITTER PRESSURE MOD.MS5002D 103BAR,1,PORS
3051TG2A2B21AB4K6M504,2042318493,TRANSMITTER PRESSURE MOD.MS5002D 103BAR,0,PORS
3051TG2A2B21AB4K6M504,2042318493,TRANSMITTER PRESSURE MOD.MS5002D 103BAR,0,PORS
RTO846143055,2042318493,TRANSMITTER PRESSURE MOD.MS5002D 103BAR,1,PORS
RTO846143055,2042318493,TRANSMITTER PRESSURE MOD.MS5002D 103BAR,0,PORS
MAM000055,2042318503,SEALANT,0,PORS
RRU39599,2042318513,WASHER,1,PORS
196D1985G004,2042318523,SPARK PLUG ASSY.,0,AMPE
SMO0480502,2042318523,SPARK PLUG ASSY.,0,AMPE
196D1985G004,2042318523,SPARK PLUG ASSY.,0,ARPE
196D1985G004,2042318523,SPARK PLUG ASSY.,5,ARPE
SMO0480502,2042318523,SPARK PLUG ASSY.,0,ARPE
SMO0480502,2042318523,SPARK PLUG ASSY.,5,ARPE
196D1985G004,2042318523,SPARK PLUG ASSY.,0,PORS
SMO0480502,2042318523,SPARK PLUG ASSY.,0,PORS
196D1985G004,2042318523,SPARK PLUG ASSY.,3,PORS
196D1985G004,2042318523,SPARK PLUG ASSY.,3,PORS
SMO0480502,2042318523,SPARK PLUG ASSY.,3,PORS
SMO0480502,2042318523,SPARK PLUG ASSY.,3,PORS
SMO31086,2042318533,SPARK PLUG CORE ASSY.,0,ARPE
SMO31086,2042318533,SPARK PLUG CORE ASSY.,4,PORS
SMR50522,2042318543,ROD,0,ARPE
SMR50522,2042318543,ROD,4,ARPE
SMR50522,2042318543,ROD,1,PORS
SMR50524,2042318553,PISTON,0,ARPE
SMR50524,2042318553,PISTON,2,ARPE
SMR50524,2042318553,PISTON,2,PFTE
SMR50524,2042318553,PISTON,1,PORS
RTO74651,2042318563,SPARK PLUG EXTENSION CABLE,9,PFTE
RTO74651,2042318563,SPARK PLUG EXTENSION CABLE,0,PORS
RTO74651,2042318563,SPARK PLUG EXTENSION CABLE,3,PORS
RTO00319,2042318573,SENSOR VIBRATION,0,AMLP
RTO00319,2042318573,SENSOR VIBRATION,0,AMND
RTO00319,2042318573,SENSOR VIBRATION,0,AMPE
RTO00319,2042318573,SENSOR VIBRATION,0,ARPE
RTO00319,2042318573,SENSOR VIBRATION,0,BALT
RTO00319,2042318573,SENSOR VIBRATION,0,PFTE
RTO00319,2042318573,SENSOR VIBRATION,4,PORS
FNC01130,2042318583,WASHER,21,BALT
FNC01130,2042318583,WASHER,21,PFTE
FNC01130,2042318583,WASHER,6,PORS
SMO0834272,2042318593,KIT COMPRESSOR CASE BLADES,0,PORS
SMO0834276,2042318603,KIT COMPRESSOR DISCH CASE BLADES,0,PORS
SMO1187600,2042318613,ROTOR ASSY. LOW PRESSURE,1,PFTE
SMO1187600,2042318613,ROTOR ASSY. LOW PRESSURE,0,PORS
IRG3443902,2042318623,NUT,0,PORS
IRG3443905,2042318633,BOLT,20,PORS
IRG369470001,2042318643,SHIM,8,PFTE
IRG369470001,2042318643,SHIM,2,PORS
IRG369470016,2042318653,BOLT,0,PORS
IRG369470120,2042318663,BOLT,20,PORS
IRG369470136,2042318673,NUT,20,PORS
RGO38306,2042318683,LOAD COUPLING,0,PFTE
RGO38306,2042318683,LOAD COUPLING,0,PORS
GTK120380450,2042318693,SCREW,0,BALT
GTK120380450,2042318693,SCREW,0,PORS
GTK120630450,2042318703,"SCREW 1/2"" 13UNCX2.5""",0,PFTE
GTK120630450,2042318703,"SCREW 1/2"" 13UNCX2.5""",16,PORS
HEH150380450,2042318713,"SCREW 1/2"" 11 UNCX2.5""",15,PFTE
HEH150380450,2042318713,"SCREW 1/2"" 11 UNCX2.5""",5,PORS
KFZ346130604,2042318723,GASKET,5,PFTE
KFZ346130604,2042318723,GASKET,5,PORS
KFZ346140604,2042318733,GASKET,1,PORS
RGO38031,2042318743,COUPLING EXPANSION,1,PORS
IRG369470007,2042318753,SCREW,10,PORS
IRG369470015,2042318763,BOLT,18,PORS
IRG369470055,2042318773,"BOLT,WEIGHT MATCHED",48,PORS
IRG369470072,2042318783,NUT,18,PORS
IRG369470135,2042318793,NUT,48,PORS
RGO34565,2042318803,COUPLING AUXILIARY,0,PFTE
RGO34565,2042318803,COUPLING AUXILIARY,0,PORS
GQR15044,2042318813,SCREW,14,PFTE
GQR15044,2042318813,SCREW,9,PORS
GTA15063,2042318823,SCREW,0,PFTE
GTA15063,2042318823,SCREW,19,PORS
HEG15044,2042318833,"SCREW 5/8"" UNCX3/4""",12,PFTE
HEG15044,2042318833,"SCREW 5/8"" UNCX3/4""",3,PORS
KFZ229090603,2042318843,GASKET,0,PFTE
KFZ229090603,2042318843,GASKET,0,PORS
KFZ229090603,2042318843,GASKET,1,PORS
KFZ229090603,2042318843,GASKET,1,PORS
KFZ328090603,2042318853,GASKET,0,PFTE
KFZ328090603,2042318853,GASKET,0,PORS
KFZ328100603,2042318863,GASKET,0,PFTE
KFZ328100603,2042318863,GASKET,0,PORS
KFZ331290604,2042318873,GASKET,0,PFTE
KFZ331290604,2042318873,GASKET,0,PORS
RGO29413,2042318883,JOINT EXPANSION,1,PORS
HEF25165,2042318893,"SCREW 1"" 8UNCX6-1/2"" ALLEN",8,PFTE
HEF25165,2042318893,"SCREW 1"" 8UNCX6-1/2"" ALLEN",6,PORS
SMO1734513,2042318903,NOZZLE ARRANGEMENT. 1ST MS5002D,1,PFTE
SMO1734513,2042318903,NOZZLE ARRANGEMENT. 1ST MS5002D,0,PORS
RPD03149,2042318913,PIN,2,PORS
RPQ03149,2042318923,PIN,6,PFTE
RPQ03149,2042318923,PIN,4,PORS
SMO1101901,2042318933,NOZZLE 2ND STAGE,0,PORS
GTG12082,2042318943,"SCREW 1/2"" 13UNC 3 1/4"" HEX",4,PFTE
GTG12082,2042318943,"SCREW 1/2"" 13UNC 3 1/4"" HEX",6,PORS
GTG25196,2042318953,"SCREW 1"" 8UNC 7.3/7"" HEX",0,PFTE
GTG25196,2042318953,"SCREW 1"" 8UNC 7.3/7"" HEX",2,PORS
IRG369470146,2042318963,NUT,48,PORS
IRG398310003,2042318963,NUT,48,PORS
IRA2699814,2042318973,SWITCH LIMIT,0,PORS
IRA2699806,2042318983,SWITCH LIMIT,0,PORS
GFU25095,2042318993,"SCREW 1"" 8UNCX3.3/4""",0,PFTE
GFU25095,2042318993,"SCREW 1"" 8UNCX3.3/4""",25,PORS
GTK120380070,2042319003,SCREW,6,AMPE
GTK120380070,2042319003,SCREW,6,ARPE
GTK120380070,2042319003,SCREW,0,BALT
KFZ022810604,2042319013,GASKET,0,PFTE
KFZ022810604,2042319013,GASKET,9,PORS
IRA2699809,2042319023,SWITCH PRESSURE,0,PORS
RPQ35692,2042319033,STUD BOLT,3,PFTE
RPQ35695,2042319033,STUD BOLT,3,PFTE
RPQ35692,2042319033,STUD BOLT,5,PORS
RPQ35695,2042319033,STUD BOLT,5,PORS
IRP439881100,2042319043,COUPLING                     POS.ON PL-2,0,PFTE
IRP439881100,2042319043,COUPLING                     POS.ON PL-2,0,PORS
RCO36276,2042319053,BEARING THRUST L.P. UNLOAD,0,PFTE
RCO36276,2042319053,BEARING THRUST L.P. UNLOAD,1,PORS
GQF12025,2042319063,"SCREW 1/2"" 13 UNCX1"" HEX",0,AMPE
GQF12025,2042319063,"SCREW 1/2"" 13 UNCX1"" HEX",6,ARPE
GQF12025,2042319063,"SCREW 1/2"" 13 UNCX1"" HEX",0,ARPE
GQF12025,2042319063,"SCREW 1/2"" 13 UNCX1"" HEX",0,PFTE
GQF12025,2042319063,"SCREW 1/2"" 13 UNCX1"" HEX",2,PORS
GTG31228,2042319073,"SCREW 1.1/4"" 8 UNCX9"" HEX",0,PFTE
GTG31228,2042319073,"SCREW 1.1/4"" 8 UNCX9"" HEX",2,PORS
IRP439880511,2042319083,COUPLING                          POS.60,0,PFTE
IRP439880511,2042319083,COUPLING                          POS.60,0,PORS
SMO1435202,2042319093,KIT 1ST ST.H.P. BUCKETS,0,AMPE
SMO1435202,2042319093,KIT 1ST ST.H.P. BUCKETS,0,ARPE
SMO1435202,2042319093,KIT 1ST ST.H.P. BUCKETS,0,BALT
SMO1435202,2042319093,KIT 1ST ST.H.P. BUCKETS,0,PORS
GTG25069,2042319103,SCREW,0,AMPE
GTG25069,2042319103,SCREW,0,ARPE
GTG25069,2042319103,SCREW,2,ARPE
GTG25069,2042319103,SCREW,2,PFTE
GTG25069,2042319103,SCREW,10,PORS
RPQ03233,2042319113,PIN,4,PFTE
RPQ03233,2042319113,PIN,8,PORS
GTG38127,2042319123,SCREW,0,AMPE
GTG38127,2042319123,SCREW,0,ARPE
GTG38127,2042319123,SCREW,2,ARPE
GTG38127,2042319123,SCREW,2,PFTE
GTG38127,2042319123,SCREW,6,PORS
GTG50139,2042319133,"SCREW 2"" 8UNCX5.5 HEX",4,PFTE
GTG50139,2042319133,"SCREW 2"" 8UNCX5.5 HEX",24,PORS
HEF25076,2042319143,"SCREW 1"" 8UNCX3"" ALLEN",0,PFTE
HEF25076,2042319143,"SCREW 1"" 8UNCX3"" ALLEN",24,PORS
HEH25114,2042319153,"SCREW 1"" 8UNCX4  5"" ALLEN",0,PFTE
HEH25114,2042319153,"SCREW 1"" 8UNCX4  5"" ALLEN",2,PORS
HEW44152,2042319163,SCREW,0,PFTE
HEW44152,2042319163,SCREW,0,PORS
RPQ02219,2042319173,PIN,8,PFTE
RPQ02219,2042319173,PIN,8,PORS
RPQ03246,2042319183,PIN,0,PFTE
RPQ03246,2042319183,PIN,2,PORS
RPQ03393,2042319193,PIN,0,PFTE
RPQ03393,2042319193,PIN,12,PORS
RPQ06293,2042319203,PIN,0,PFTE
RPQ06293,2042319203,PIN,3,PORS
SMP24327,2042319213,RING,0,PFTE
SMP24327,2042319213,RING,20,PORS
IRV3182006,2042319223,MOTOR ELECTRIC                     POS.5,0,PFTE
IRV3182006,2042319223,MOTOR ELECTRIC                     POS.5,0,PORS
SMP25901,2042319233,BUSHING,4,PFTE
SMP25901,2042319233,BUSHING,4,PORS
SMP25902,2042319243,BUSHING,4,PFTE
SMP25902,2042319243,BUSHING,4,PORS
SMQ27018,2042319253,PIN,4,PFTE
SMQ27018,2042319253,PIN,4,PORS
SMQ27019,2042319263,PIN,4,PFTE
SMQ27019,2042319263,PIN,4,PORS
SMR22241,2042319273,PLATE,0,PFTE
SMR22241,2042319273,PLATE,33,PORS
ISM595360901,2042319283,GASKET,0,AMLP
ISM595360901,2042319283,GASKET,0,AMND
ISM595360901,2042319283,GASKET,0,BALT
ISM595360901,2042319283,GASKET,35,PORS
ISM595360902,2042319293,GASKET,0,AMLP
ISM595360902,2042319293,GASKET,0,AMND
ISM595360902,2042319293,GASKET,0,BALT
ISM595360902,2042319293,GASKET,400,PORS
ISM595360903,2042319303,GASKET,0,AMLP
ISM595360903,2042319303,GASKET,0,AMND
ISM595360903,2042319303,GASKET,0,BALT
ISM595360903,2042319303,GASKET,200,PORS
ISM595360904,2042319313,SCREW M 16X20 HEX,0,AMLP
ISM595360904,2042319313,SCREW M 16X20 HEX,0,AMND
ISM595360904,2042319313,SCREW M 16X20 HEX,0,BALT
ISM595360904,2042319313,SCREW M 16X20 HEX,18,PORS
ISM595360905,2042319323,WASHER,0,AMLP
ISM595360905,2042319323,WASHER,0,AMND
ISM595360905,2042319323,WASHER,0,BALT
ISM595360905,2042319323,WASHER,63,PORS
ISM595360906,2042319333,NUT M16,0,AMLP
ISM595360906,2042319333,NUT M16,0,AMND
ISM595360906,2042319333,NUT M16,0,BALT
ISM595360906,2042319333,NUT M16,18,PORS
ISM595360907,2042319343,SCREW M12X40.7,0,AMLP
ISM595360907,2042319343,SCREW M12X40.7,0,AMND
ISM595360907,2042319343,SCREW M12X40.7,0,BALT
ISM595360907,2042319343,SCREW M12X40.7,84,PORS
ISM595360908,2042319353,WASHER,0,AMLP
ISM595360908,2042319353,WASHER,0,AMND
ISM595360908,2042319353,WASHER,0,BALT
ISM595360908,2042319353,WASHER,0,PORS
ISM595360909,2042319363,NUT M12,0,AMLP
ISM595360909,2042319363,NUT M12,0,AMND
ISM595360909,2042319363,NUT M12,0,BALT
ISM595360909,2042319363,NUT M12,152,PORS
